"","Locator","CollectDate","Year","Month","LabSampleNum","V1","Ammonia Nitrogen","Conductivity, Field","Dissolved Oxygen, Field","Fecal Coliform","Nitrite + Nitrate Nitrogen","Orthophosphate Phosphorus","pH, Field","Temperature","Total Alkalinity","Total Nitrogen","Total Phosphorus","Total Suspended Solids","Turbidity","Site.Number","block"
"5069","LSIN9",2013-05-14 12:00:00,2013,5,"L57174-2","09COV1756",NA,NA,NA,NA,NA,0.002,NA,NA,39.1,NA,0.0106,1.3,NA,20,200005
"5070","LSIN9",2013-03-11 09:45:00,2013,3,"L57172-2","09COV1756",NA,NA,NA,NA,NA,0.0023,NA,NA,40.5,NA,0.0093,2.8,NA,20,200003
"5071","LSIN9",2020-06-10 12:50:00,2020,6,"L74764-9","09COV1756",0.004,107,10.1,12,0.28,0.0015,7.49,14.3,40.1,0.347,0.0067,1.5,1.03,20,200006
"5072","LSIN9",2015-12-02 09:43:00,2015,12,"L64066-2","09COV1756",0.002,113,11.4,10,1.02,7e-04,7.19,6.7,39.4,1.11,0.0057,0.9,NA,20,2000012
"5073","LSIN9",2012-04-08 13:45:00,2012,4,"L54976-2","09COV1756",NA,NA,NA,NA,NA,0.002,NA,NA,39.2,NA,0.0074,1.33,NA,20,200004
"5074","LSIN9",2012-02-12 14:30:00,2012,2,"L54569-2","09COV1756",NA,NA,NA,NA,NA,0.002,NA,NA,41,NA,0.0071,1.4,NA,20,200002
"5075","LSIN9",2012-12-17 10:55:00,2012,12,"L55310-5","09COV1756",NA,NA,NA,NA,NA,0.0024,NA,NA,45.9,NA,0.0075,1.5,NA,20,2000012
"5076","LSIN9",2019-04-10 13:48:00,2019,4,"L71992-9","09COV1756",0.0045,117,11.2,5,0.476,0.0013,7.5,9.3,40.5,0.559,0.0067,1.3,0.82,20,200004
"5077","LSIN9",2017-08-15 14:00:00,2017,8,"L68282-9","09COV1756",0.0066,108,9.5,46,0.102,0.00227,7.68,15.5,43.6,0.241,0.0115,0.7,0.74,20,200008
"5078","LSIN9",2009-05-10 19:00:00,2009,5,"L47596-2","09COV1756",NA,NA,NA,NA,NA,0.002,NA,NA,38.2,NA,0.0089,2,NA,20,200005
"5079","LSIN9",2015-12-09 11:46:00,2015,12,"L64300-9","09COV1756",0.0051,102,10.2,7,1.1,0.0017,6.92,9.1,32,1.32,0.0083,8.3,3.73,20,2000012
"5080","LSIN9",2013-04-22 10:35:00,2013,4,"L57173-2","09COV1756",NA,NA,NA,NA,NA,0.002,NA,NA,39.3,NA,0.0057,1,NA,20,200004
"5081","LSIN9",2020-01-22 11:23:00,2020,1,"L73946-9","09COV1756",0.0037,127,11.2,1,0.745,0.0014,7.25,7.6,41.8,0.819,0.006,0.9,0.51,20,200001
"5082","LSIN9",2017-07-12 12:07:00,2017,7,"L68126-9","09COV1756",0.0066,107,9.6,10,0.202,0.00212,7.56,15.4,40.6,0.332,0.0088,1.4,1.34,20,200007
"5083","LSIN9",2010-03-28 14:26:00,2010,3,"L50254-2","09COV1756",NA,NA,NA,NA,NA,0.0026,NA,NA,41.8,NA,0.0091,1.2,NA,20,200003
"5084","LSIN9",2008-05-04 20:55:00,2008,5,"L44893-2","09COV1756",NA,NA,NA,NA,NA,0.002,NA,NA,38.7,NA,0.005,2.8,NA,20,200005
"5085","LSIN9",2019-12-18 11:30:00,2019,12,"L73754-9","09COV1756",0.0028,113,11.7,1,0.489,0.0017,7.53,6.5,41.9,0.543,0.0098,0.8,0.62,20,2000012
"5086","LSIN9",2012-03-13 18:10:00,2012,3,"L54975-2","09COV1756",NA,NA,NA,NA,NA,0.002,NA,NA,37,NA,0.005,1.1,NA,20,200003
"5087","LSIN9",2023-08-16 09:55:00,2023,8,"L82173-8","09COV1756",0.0032,121,8.77,220,0.038,0.00495,7.41,17.7,47.4,0.19,0.013,1.2,0.85,20,200008
"5088","LSIN9",2015-10-26 10:17:00,2015,10,"L62319-2","09COV1756",0.0025,89.2,9.6,36,0.026,0.00303,7.53,10.5,35.5,0.64,0.0445,0.5,NA,20,2000010
"5089","LSIN9",2018-10-10 10:50:00,2018,10,"L71065-9","09COV1756",0.005,108,10.7,6,0.0845,0.00258,7.58,10.2,43.4,0.186,0.006,0.5,0.51,20,2000010
"5090","LSIN9",2020-02-12 12:21:00,2020,2,"L74057-9","09COV1756",0.0027,108,11.2,1,0.593,0.0016,7.29,8,35.1,0.725,0.0064,0.8,1.01,20,200002
"5091","LSIN9",2007-05-06 00:00:00,2007,5,"L41469-2","09COV1756",NA,NA,NA,NA,NA,0.0022,NA,NA,35,NA,0.0051,1.54,NA,20,200005
"5092","LSIN9",2022-10-12 11:17:00,2022,10,"L80289-8","09COV1756",0.005,108,10.7,NA,0.0429,0.00257,7.39,10.2,44.6,0.166,0.0106,0.51,0.82,20,2000010
"5093","LSIN9",2014-03-05 10:45:00,2014,3,"L58658-5","09COV1756",NA,NA,NA,NA,NA,0.0013,NA,NA,34.1,NA,0.0072,2.4,NA,20,200003
"5094","LSIN9",2011-03-06 12:05:00,2011,3,"L52357-2","09COV1756",NA,NA,NA,NA,NA,0.002,NA,NA,39.5,NA,0.005,1.7,NA,20,200003
"5095","LSIN9",2011-11-13 14:20:00,2011,11,"L54565-2","09COV1756",NA,NA,NA,NA,NA,0.002,NA,NA,41.4,NA,0.005,0.5,NA,20,2000011
"5096","LSIN9",2014-03-17 09:25:00,2014,3,"L59628-2","09COV1756",NA,NA,NA,NA,NA,5e-04,NA,NA,34.4,NA,0.006,1.9,NA,20,200003
"5097","LSIN9",2023-12-11 11:55:00,2023,12,"L82928-8","09COV1756",0.0089,122,10.7,20,0.697,0.0011,7.1,9.05,43.9,0.819,0.0099,2.8,1.35,20,2000012
"5098","LSIN9",2019-03-13 13:49:00,2019,3,"L71923-9","09COV1756",0.0036,122,11.9,1,0.579,0.00079,7.47,7.4,41.1,0.641,0.005,0.8,0.69,20,200003
"5099","LSIN9",2011-02-06 12:00:00,2011,2,"L52356-2","09COV1756",NA,NA,NA,NA,NA,0.0031,NA,NA,39,NA,0.005,1.5,NA,20,200002
"5100","LSIN9",2013-12-16 14:20:00,2013,12,"L59069-2","09COV1756",NA,NA,NA,NA,NA,0.0016,NA,NA,47.2,NA,0.0072,0.8,NA,20,2000012
"5101","LSIN9",2010-02-21 16:15:00,2010,2,"L49829-2","09COV1756",NA,NA,NA,NA,NA,0.0046,NA,NA,42.1,NA,0.005,1.1,NA,20,200002
"5102","LSIN9",2021-10-13 12:04:00,2021,10,"L77812-16","09COV1756",0.002,111,11.2,NA,0.0458,0.0016,7.61,8.26,45.6,0.119,0.0085,0.51,0.47,20,2000010
"5103","LSIN9",2014-12-10 10:41:00,2014,12,"L61757-9","09COV1756",0.0044,117,10.4,17,0.753,0.0017,7.36,9.41,39.9,0.862,0.0088,1.66,0.816,20,2000012
"5104","LSIN9",2011-01-09 13:00:00,2011,1,"L52355-2","09COV1756",NA,NA,NA,NA,NA,0.0042,NA,NA,42.1,NA,0.005,1.8,NA,20,200001
"5105","LSIN9",2019-10-16 10:16:00,2019,10,"L73396-9","09COV1756",0.0036,116,10.7,2,0.0823,0.0017,7.67,9.6,45.1,0.16,0.0121,0.5,0.55,20,2000010
"5106","LSIN9",2014-10-15 12:22:00,2014,10,"L61417-9","09COV1756",0.004,101,9.8,13,0.0722,0.0029,7.67,12.6,40,0.179,0.0087,0.5,0.581,20,2000010
"5107","LSIN9",2013-02-12 11:35:00,2013,2,"L57171-2","09COV1756",NA,NA,NA,NA,NA,0.0022,NA,NA,41.7,NA,0.0054,1.6,NA,20,200002
"5108","LSIN9",2020-08-12 12:30:00,2020,8,"L75129-9","09COV1756",0.0044,114,9.79,8,0.11,0.00216,7.65,15.1,45.8,0.236,0.0105,1.3,1.06,20,200008
"5109","LSIN9",2021-04-14 12:37:00,2021,4,"L76706-9","09COV1756",0.0036,113,11.3,NA,0.478,0.00084,7.48,9.4,40.8,0.485,0.0089,1,1.12,20,200004
"5110","LSIN9",2006-04-12 00:00:00,2006,4,"L38730-2","09COV1756",NA,NA,NA,NA,NA,0.003,NA,NA,35.8,NA,0.0094,2.2,NA,20,200004
"5111","LSIN9",2021-06-16 12:00:00,2021,6,"L77074-9","09COV1756",0.0043,104,10,NA,0.236,0.00202,7.46,14.4,41.1,0.346,0.0089,1.4,0.93,20,200006
"5112","LSIN9",2021-07-14 11:49:00,2021,7,"L77285-9","09COV1756",0.0043,111,9.49,NA,0.0888,0.00305,7.67,16.6,44.3,0.23,0.0125,1.2,0.94,20,200007
"5113","LSIN9",2017-06-14 13:29:00,2017,6,"L67922-9","09COV1756",0.0044,106,10.5,31,0.306,0.0011,7.63,12.6,39.6,0.417,0.0079,1.2,1.09,20,200006
"5114","LSIN9",2009-02-16 16:30:00,2009,2,"L47122-2","09COV1756",NA,NA,NA,NA,NA,0.0027,NA,NA,33.6,NA,0.0087,1.1,NA,20,200002
"5115","LSIN9",2011-01-13 09:35:00,2011,1,"L51982-5","09COV1756",NA,NA,NA,NA,NA,0.0028,NA,NA,37.9,NA,0.0055,1.75,NA,20,200001
"5116","LSIN9",2022-01-12 12:12:00,2022,1,"L78397-9","09COV1756",0.0033,110,10.6,NA,0.652,0.00076,7.05,8.66,36.4,0.716,0.0072,0.9,1.11,20,200001
"5117","LSIN9",2018-05-16 13:45:00,2018,5,"L70038-9","09COV1756",0.0053,106,10.1,2,0.313,0.0015,7.6,13.2,40.2,0.429,0.0096,1.7,1.58,20,200005
"5118","LSIN9",2016-07-13 11:03:00,2016,7,"L65743-16","09COV1756",0.0048,98.3,9.8,10,0.0809,0.00219,7.61,14.8,39.4,0.197,0.0113,0.9,0.61,20,200007
"5119","LSIN9",2009-12-13 14:00:00,2009,12,"L49492-2","09COV1756",NA,NA,NA,NA,NA,0.002,NA,4,39.4,NA,0.0066,0.5,NA,20,2000012
"5120","LSIN9",2006-06-04 00:00:00,2006,6,"L39372-2","09COV1756",NA,NA,NA,NA,NA,0.003,NA,NA,37.2,NA,0.0089,2.9,NA,20,200006
"5121","LSIN9",2012-01-08 14:30:00,2012,1,"L54568-2","09COV1756",NA,NA,NA,NA,NA,0.0021,NA,NA,45.5,NA,0.005,1.5,NA,20,200001
"5122","LSIN9",2009-01-11 13:15:00,2009,1,"L47121-2","09COV1756",NA,NA,NA,NA,NA,0.0021,NA,NA,35.2,NA,0.009,1.2,NA,20,200001
"5123","LSIN9",2022-07-13 10:33:00,2022,7,"L79606-8","09COV1756",0.0049,111,9.5,6,0.178,0.002,7.39,14.6,44.3,0.32,0.0086,2.2,1.07,20,200007
"5124","LSIN9",2017-04-12 13:38:00,2017,4,"L67511-9","09COV1756",0.0047,110,11,3,0.49,0.0011,7.42,9.8,35.9,0.601,0.0091,0.9,0.6,20,200004
"5125","LSIN9",2018-03-14 14:03:00,2018,3,"L69651-9","09COV1756",0.0039,109,11.2,2,0.493,0.0013,7.55,9,39.1,0.589,0.0076,1.4,0.93,20,200003
"5126","LSIN9",2019-02-25 13:35:00,2019,2,"L71711-9","09COV1756",0.0029,123,11.9,1,0.601,0.0013,7.44,6.3,41.9,0.674,0.005,0.9,0.59,20,200002
"5127","LSIN9",2022-02-16 12:34:00,2022,2,"L78514-9","09COV1756",0.0041,112,11.6,NA,0.557,0.001,7.49,7.75,38,0.634,0.005,1.1,1.02,20,200002
"5128","LSIN9",2021-01-13 12:20:00,2021,1,"L76194-9","09COV1756",0.003,109,10.9,11,0.768,0.0016,7.09,8.24,39.6,0.857,0.0106,1.8,1.37,20,200001
"5129","LSIN9",2021-02-10 13:16:00,2021,2,"L76378-9","09COV1756",0.0038,120,12,NA,0.653,0.0014,7.46,5.97,41.2,0.762,0.0082,0.9,0.32,20,200002
"5130","LSIN9",2023-04-12 11:16:00,2023,4,"L81342-8","09COV1756",0.0037,122,11.3,2,0.52,0.0012,7.4,7.76,43.7,0.577,0.0065,1.2,0.99,20,200004
"5131","LSIN9",2017-10-11 13:36:00,2017,10,"L68750-9","09COV1756",0.0055,105,10.8,85,0.0555,0.00269,7.61,9.2,43.5,0.494,0.0396,26.4,12.4,20,2000010
"5132","LSIN9",2016-04-25 10:30:00,2016,4,"L65069-2","09COV1756",0.005,104,10.7,14,0.481,0.0012,7.36,10.2,37.9,0.579,0.0076,0.8,NA,20,200004
"5133","LSIN9",2017-02-15 12:42:00,2017,2,"L67023-9","09COV1756",0.0046,112,11,4,0.723,0.0013,7.32,7.8,37.8,0.846,0.0082,2,1.28,20,200002
"5134","LSIN9",2017-01-11 13:04:00,2017,1,"L66846-9","09COV1756",0.0053,122,12.3,1,0.723,0.0018,7.53,4.5,42.8,0.806,0.0056,0.6,0.44,20,200001
"5135","LSIN9",2011-04-03 14:00:00,2011,4,"L52358-2","09COV1756",NA,NA,NA,NA,NA,0.002,NA,NA,38.3,NA,0.005,2.6,NA,20,200004
"5136","LSIN9",2016-11-16 11:40:00,2016,11,"L66567-9","09COV1756",0.0041,109,10.6,2,0.526,0.0018,7.34,9.7,41.6,0.681,0.0069,1.4,1.12,20,2000011
"5137","LSIN9",2014-06-09 09:55:00,2014,6,"L60198-2","09COV1756",NA,NA,NA,NA,NA,0.0011,NA,NA,39.6,NA,0.0118,3.01,NA,20,200006
"5138","LSIN9",2006-03-12 00:00:00,2006,3,"L38121-2","09COV1756",NA,NA,NA,NA,NA,0.0023,NA,NA,35.5,NA,0.0134,1.1,NA,20,200003
"5139","LSIN9",2023-05-10 11:51:00,2023,5,"L81492-14","09COV1756",0.0031,126,10.6,NA,0.394,0.00089,7.48,11.4,43.6,0.483,0.0073,0.95,0.76,20,200005
"5140","LSIN9",2022-12-14 11:47:00,2022,12,"L80564-8","09COV1756",0.0023,102,11.8,NA,0.321,0.0013,7.48,6.5,39.1,0.395,0.0062,0.5,0.56,20,2000012
"5141","LSIN9",2015-03-09 12:25:00,2015,3,"L62312-9","09COV1756",0.004,108,11.4,2,0.723,0.0017,7.6,7.6,39.6,0.823,0.005,1.34,0.849,20,200003
"5142","LSIN9",2023-07-26 10:42:00,2023,7,"L81972-8","09COV1756",0.002,115,9.59,NA,0.014,0.00262,7.58,14.9,46,0.14,0.011,0.6,0.42,20,200007
"5143","LSIN9",2016-07-13 11:01:00,2016,7,"L65743-9","09COV1756",0.005,98.3,9.8,10,0.0811,0.00232,7.62,14.8,39.3,0.183,0.0091,0.9,0.61,20,200007
"5144","LSIN9",2023-10-12 11:31:00,2023,10,"L82340-8","09COV1756",0.004,120,10.4,NA,0.028,0.00483,7.28,10.7,47.7,0.14,0.011,0.5,0.33,20,2000010
"5145","LSIN9",2009-11-15 17:15:00,2009,11,"L49491-2","09COV1756",NA,NA,NA,NA,NA,0.002,NA,8,41.1,NA,0.0057,1,NA,20,2000011
"5146","LSIN9",2016-05-11 12:49:00,2016,5,"L65367-9","09COV1756",0.0053,104,10,2,0.403,0.00218,7.38,13.7,38.6,0.493,0.0074,1.84,1.29,20,200005
"5147","LSIN9",2015-08-12 12:35:00,2015,8,"L63408-9","09COV1756",0.0035,101,9.2,22,0.089,0.00545,7.77,17.6,44.5,0.212,0.0105,1.4,0.948,20,200008
"5148","LSIN9",2015-04-14 10:18:00,2015,4,"L62366-2","09COV1756",0.0025,106,11.4,2,0.578,0.00077,7.43,8.2,38,0.646,0.0061,1.2,NA,20,200004
"5149","LSIN9",2020-03-11 11:56:00,2020,3,"L74248-9","09COV1756",0.0051,111,11.6,1,0.526,0.0015,7.47,7.8,37.8,0.648,0.005,0.7,0.82,20,200003
"5150","LSIN9",2008-01-07 13:30:00,2008,1,"L44889-2","09COV1756",NA,NA,NA,NA,NA,0.0022,NA,NA,41.7,NA,0.0067,1.03,NA,20,200001
"5151","LSIN9",2012-12-16 11:00:00,2012,12,"L56674-2","09COV1756",NA,NA,NA,NA,NA,0.0027,NA,NA,47.5,NA,0.005,1.1,NA,20,2000012
"5152","LSIN9",2011-05-08 12:00:00,2011,5,"L52359-2","09COV1756",NA,NA,NA,NA,NA,0.0026,NA,NA,35.3,NA,0.0064,1.8,NA,20,200005
"5153","LSIN9",2018-11-07 12:01:00,2018,11,"L71253-9","09COV1756",0.0049,111,11.3,1,0.161,0.0018,7.6,9.1,43.8,0.275,0.0068,0.6,0.48,20,2000011
"5154","LSIN9",2021-09-15 12:08:00,2021,9,"L77707-9","09COV1756",0.0063,115,9.96,NA,0.0459,0.00241,7.57,13.5,46.7,0.124,0.0085,0.5,0.74,20,200009
"5155","LSIN9",2018-01-10 12:30:00,2018,1,"L69308-9","09COV1756",0.0039,114,11.2,11,0.656,0.0017,7.37,7.5,40.3,0.761,0.005,1,0.81,20,200001
"5156","LSIN9",2011-12-11 14:10:00,2011,12,"L54566-2","09COV1756",NA,NA,NA,NA,NA,0.0021,NA,NA,42.6,NA,0.005,1,NA,20,2000012
"5157","LSIN9",2006-12-03 00:00:00,2006,12,"L40446-2","09COV1756",NA,NA,NA,NA,NA,0.0024,NA,NA,40.2,NA,0.0097,0.7,NA,20,2000012
"5158","LSIN9",2014-04-14 10:55:00,2014,4,"L59806-2","09COV1756",NA,NA,NA,NA,NA,5e-04,NA,NA,39.6,NA,0.0056,1.16,NA,20,200004
"5159","LSIN9",2018-08-13 12:28:00,2018,8,"L70508-16","09COV1756",0.0078,106,9.7,4,0.0849,0.00294,7.75,16,42.4,0.214,0.005,0.53,0.56,20,200008
"5160","LSIN9",2018-09-12 12:35:00,2018,9,"L70827-9","09COV1756",0.0069,107,10,31,0.0734,0.00348,7.68,13.7,41.8,0.229,0.0099,0.5,0.62,20,200009
"5161","LSIN9",2015-06-10 12:14:00,2015,6,"L62914-9","09COV1756",0.0053,107,9.3,14,0.339,0.00325,7.7,16.4,43.2,0.473,0.0091,2.7,1.57,20,200006
"5162","LSIN9",2019-06-12 12:41:00,2019,6,"L72455-9","09COV1756",0.0059,116,9.3,15,0.251,0.0017,7.56,17.5,46.2,0.378,0.0066,1.9,0.93,20,200006
"5163","LSIN9",2019-09-11 11:58:00,2019,9,"L72878-9","09COV1756",0.0044,113,9.9,5,0.0807,0.00238,7.75,14.7,46.9,0.136,0.005,0.5,0.48,20,200009
"5164","LSIN9",2008-11-16 00:00:00,2008,11,"L46864-2","09COV1756",NA,NA,NA,NA,NA,0.002,NA,NA,45.3,NA,0.0086,1.3,NA,20,2000011
"5165","LSIN9",2023-03-15 09:41:00,2023,3,"L81162-8","09COV1756",0.0031,129,11.2,NA,0.618,0.0012,7.36,6.91,43.2,0.702,0.005,1.2,0.97,20,200003
"5166","LSIN9",2007-12-02 16:15:00,2007,12,"L44136-2","09COV1756",NA,NA,NA,NA,NA,0.0023,NA,NA,33.7,NA,0.008,1.92,NA,20,2000012
"5167","LSIN9",2021-11-08 12:55:00,2021,11,"L78097-9","09COV1756",0.0082,106,11.1,NA,0.153,0.0015,7.47,7.85,41,0.262,0.0081,0.5,0.92,20,2000011
"5168","LSIN9",2022-09-14 11:20:00,2022,9,"L80023-8","09COV1756",0.0043,111,9.5,NA,0.0802,0.00261,7.57,15.4,45.3,0.2,0.0114,1.68,1.34,20,200009
"5169","LSIN9",2012-11-04 15:13:00,2012,11,"L56673-2","09COV1756",NA,NA,NA,NA,NA,0.0021,NA,NA,42.1,NA,0.0071,0.71,NA,20,2000011
"5170","LSIN9",2023-02-15 10:52:00,2023,2,"L80966-8","09COV1756",0.0036,129,12.4,NA,0.695,0.0014,7.42,4.33,43.7,0.702,0.007,0.7,0.68,20,200002
"5171","LSIN9",2024-03-13 10:49:00,2024,3,"L83378-8","09COV1756",0.0064,121,11.5,NA,0.504,0.0011,7.41,7.45,43.2,0.598,0.005,1.4,0.44,20,200003
"5172","LSIN9",2015-11-12 12:53:00,2015,11,"L64151-9","09COV1756",0.0031,103,11.1,1,0.254,0.00211,7.43,8.5,38,0.397,0.0064,0.5,0.612,20,2000011
"5173","LSIN9",2018-06-13 11:44:00,2018,6,"L70250-9","09COV1756",0.0051,104,10.1,5,0.271,0.0018,7.63,13.4,40.3,0.385,0.0085,1.5,0.97,20,200006
"5174","LSIN9",2012-01-30 10:00:00,2012,1,"L55015-5","09COV1756",NA,NA,NA,NA,NA,0.002,NA,NA,37.7,NA,0.009,1.73,NA,20,200001
"5175","LSIN9",2020-07-15 12:55:00,2020,7,"L74992-9","09COV1756",0.0051,115,9.48,3,0.193,0.0018,7.64,16.2,43.8,0.305,0.0105,2,1.49,20,200007
"5176","LSIN9",2007-11-04 16:15:00,2007,11,"L44134-2","09COV1756",NA,NA,NA,NA,NA,0.0028,NA,NA,39.5,NA,0.0055,0.6,NA,20,2000011
"5177","LSIN9",2015-02-11 10:51:00,2015,2,"L62058-9","09COV1756",0.0045,111,11.1,4,0.755,0.0016,7.32,8.2,40.8,0.876,0.0071,2.19,1.48,20,200002
"5178","LSIN9",2014-02-10 10:00:00,2014,2,"L59445-2","09COV1756",NA,NA,NA,NA,NA,0.00206,NA,NA,42.1,NA,0.0083,1.7,NA,20,200002
"5179","LSIN9",2010-11-07 12:30:00,2010,11,"L51980-2","09COV1756",NA,NA,NA,NA,NA,0.0025,NA,NA,41.8,NA,0.0065,1.2,NA,20,2000011
"5180","LSIN9",2015-01-14 12:33:00,2015,1,"L61870-9","09COV1756",0.0035,121,12,1,0.835,0.0014,7.43,6.2,43.6,0.859,0.0062,1.42,0.5,20,200001
"5181","LSIN9",2023-09-13 11:00:00,2023,9,"L82242-8","09COV1756",0.0064,120,9.89,NA,0.043,0.005,7.64,14.3,47.6,0.15,0.014,0.7,0.27,20,200009
"5182","LSIN9",2019-11-13 12:23:00,2019,11,"L73645-9","09COV1756",0.0036,113,11.2,1,0.233,0.0014,7.64,9.5,42.6,0.338,0.0072,0.5,0.37,20,2000011
"5183","LSIN9",2018-08-13 12:26:00,2018,8,"L70508-9","09COV1756",0.0055,106,9.8,27,0.0838,0.00337,7.76,15.9,42.7,0.216,0.005,0.53,0.57,20,200008
"5184","LSIN9",2010-05-23 14:00:00,2010,5,"L50256-2","09COV1756",NA,NA,NA,NA,NA,0.002,NA,NA,43.2,NA,0.0054,1.1,NA,20,200005
"5185","LSIN9",2006-02-12 00:00:00,2006,2,"L38069-2","09COV1756",NA,NA,NA,NA,NA,0.002,NA,NA,41.4,NA,0.0095,1,NA,20,200002
"5186","LSIN9",2023-11-07 11:37:00,2023,11,"L82784-8","09COV1756",0.0024,117,10.5,NA,0.0934,0.00264,6.92,10.4,43.8,0.204,0.01,1.1,0.56,20,2000011
"5187","LSIN9",2006-11-05 00:00:00,2006,11,"L40435-4","09COV1756",NA,NA,NA,NA,NA,0.0023,NA,NA,40.9,NA,0.0133,0.75,NA,20,2000011
"5188","LSIN9",2022-08-10 11:12:00,2022,8,"L79826-8","09COV1756",0.0034,110,9.2,NA,0.122,0.00226,7.31,16,44.7,0.258,0.0119,1.7,1.26,20,200008
"5189","LSIN9",2010-12-12 12:20:00,2010,12,"L51981-2","09COV1756",NA,NA,NA,NA,NA,0.0023,NA,NA,43.2,NA,0.01,3.4,NA,20,2000012
"5190","LSIN9",2012-05-15 10:00:00,2012,5,"L54977-2","09COV1756",NA,NA,NA,NA,NA,0.002,NA,NA,41,NA,0.005,1.4,NA,20,200005
"5191","LSIN9",2020-09-28 12:34:00,2020,9,"L75218-9","09COV1756",0.0042,111,10.4,3,0.0703,0.00263,7.53,11.6,45,0.227,0.0141,0.51,0.56,20,200009
"5192","LSIN9",2015-10-14 13:24:00,2015,10,"L63870-9","09COV1756",0.0042,95.3,10.1,1,0.033,0.0016,7.72,10.6,40.5,0.164,0.0078,0.5,1.06,20,2000010
"5193","LSIN9",2009-03-15 20:49:00,2009,3,"L47123-2","09COV1756",NA,NA,NA,NA,NA,0.002,NA,NA,31.2,NA,0.0079,1.5,NA,20,200003
"5194","LSIN9",2016-02-10 12:40:00,2016,2,"L64766-9","09COV1756",0.0048,110,11.4,4,0.83,0.0015,7.18,7.8,36.4,0.905,0.0154,1,0.869,20,200002
"5195","LSIN9",2008-04-07 18:30:00,2008,4,"L44892-2","09COV1756",NA,NA,NA,NA,NA,0.009,NA,NA,37,NA,0.0078,2.4,NA,20,200004
"5196","LSIN9",2020-05-20 11:55:00,2020,5,"L74623-9","09COV1756",NA,105,10.4,NA,NA,NA,7.57,11.9,NA,NA,NA,NA,NA,20,200005
"5197","LSIN9",2016-10-12 13:36:00,2016,10,"L66361-9","09COV1756",0.0078,105,11.1,5,0.0603,0.00772,7.65,8.7,41.6,0.175,0.0106,0.5,1.12,20,2000010
"5198","LSIN9",2016-06-15 13:32:00,2016,6,"L65574-9","09COV1756",0.0048,98.5,10.2,12,0.186,0.002,7.6,12.9,38.6,0.293,0.0074,0.9,0.676,20,200006
"5199","LSIN9",2018-12-12 11:54:00,2018,12,"L71436-9","09COV1756",0.0227,107,12,3,0.438,0.0017,7.43,6.5,40.5,0.604,0.0113,0.9,1.02,20,2000012
"5200","LSIN9",2021-10-13 12:02:00,2021,10,"L77812-9","09COV1756",0.002,110,11.2,NA,0.0461,0.0016,7.57,8.23,45.3,0.151,0.0068,0.5,0.62,20,2000010
"5201","LSIN9",2021-12-15 11:32:00,2021,12,"L78226-9","09COV1756",0.0055,124,11.3,NA,0.681,0.0011,7.14,6.9,43.3,0.794,0.0089,0.8,0.87,20,2000012
"5202","LSIN9",2016-12-14 12:45:00,2016,12,"L66681-9","09COV1756",0.0042,124,12,1,0.697,0.00096,7.35,5.1,44.3,0.797,0.0054,0.7,0.65,20,2000012
"5203","LSIN9",2020-06-10 12:51:00,2020,6,"L74764-16","09COV1756",0.0039,107,10.1,7,0.28,0.0013,7.49,14.3,39.3,0.406,0.0072,1.6,1.14,20,200006
"5204","LSIN9",2017-05-10 12:35:00,2017,5,"L67690-9","09COV1756",0.0046,108,10.5,1,0.388,0.00089,7.49,12.4,38.2,0.506,0.0064,1.4,0.58,20,200005
"5205","LSIN9",2013-01-28 10:25:00,2013,1,"L56675-2","09COV1756",NA,NA,NA,NA,NA,0.003,NA,NA,38.6,NA,0.0106,1.5,NA,20,200001
"5206","LSIN9",2008-12-30 13:57:00,2008,12,"L46865-2","09COV1756",NA,NA,NA,NA,NA,0.0119,NA,NA,61.4,NA,0.0295,0.5,NA,20,2000012
"5207","LSIN9",2019-01-09 13:17:00,2019,1,"L71578-9","09COV1756",0.0079,124,11.1,5,0.807,0.0014,7.36,7.4,43.8,0.869,0.0077,2.1,0.91,20,200001
"5208","LSIN9",2014-12-10 10:41:00,2014,12,"L61813-2","09COV1756",0.004,117,10.4,16,0.746,0.0015,7.36,9.41,NA,0.869,0.0077,1.52,NA,20,2000012
"5209","LSIN9",2016-04-13 12:45:00,2016,4,"L65156-9","09COV1756",0.0037,105,10.9,1,0.546,0.00074,7.61,10.2,37.9,0.669,0.0091,1.1,0.725,20,200004
"5210","LSIN9",2024-01-10 11:44:00,2024,1,"L83111-8","09COV1756",0.0102,132,11.2,7,0.62,0.0018,7.06,6.9,45.6,0.803,0.01,1.1,0.39,20,200001
"5211","LSIN9",2015-05-13 11:33:00,2015,5,"L62658-9","09COV1756",0.005,107,10.4,1,0.436,0.0015,7.67,11.8,39.4,0.617,0.01,1.9,1.26,20,200005
"5212","LSIN9",2022-04-13 12:13:00,2022,4,"L78939-9","09COV1756",0.002,107,11.7,NA,0.411,0.00068,7.35,6.84,38.3,0.492,0.0077,0.5,0.58,20,200004
"5213","LSIN9",2018-02-14 10:27:00,2018,2,"L69507-9","09COV1756",0.0044,109,11.4,18,0.543,0.0017,7.18,6.5,37.6,0.645,0.0063,1.1,0.96,20,200002
"5214","LSIN9",2019-07-10 11:51:00,2019,7,"L72673-9","09COV1756",0.0062,112,9.6,17,0.184,0.0026,7.54,16.2,45.1,0.303,0.0108,1.2,0.54,20,200007
